"store_id","si_id","git_id","si_name","git_name","si_size","git_size","si_count","git_count","si_desc","git_desc","si_price","si_upc","git_upc","category","si_image","git_image","si_active","si_instock","tags"
"09f03ee1-68aa-43be-b88b-d1002df978f7","1827386c-4fdc-46f0-a179-40eae77188e0","b4756642-0752-46a7-a5e6-3e9984d55352","David Ranch Sunflower","David Ranch Sunflower Seeds","5.25 oz","5.25 oz",NULL,"",NULL,"5.25 oz",2.99,NULL,"26200467726","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/b4756642-0752-46a7-a5e6-3e9984d55352.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","69a28d2c-e25b-4c0d-bb14-3d738d862622","9d9b50f6-b696-4ff3-be38-edc8b7e12a2a","Da Vinci Chianti","Davinci Chianti","750 ml","750 ml",NULL,"",NULL,"750 ml",15.49,NULL,"85000012178","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/9d9b50f6-b696-4ff3-be38-edc8b7e12a2a.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","fa57a8ea-32be-48dc-88c5-29a9dbfd0c97","45266197-dc4d-4f55-8586-3a06433de1c6","Dayquil Liquicaps","Vicks Dayquil Cold & Flu Multi Symptom Relief Liquicaps","1 ct","8 ct",NULL,"1",NULL,"8 ct",10.99,NULL,"323900038448","Personal Care",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Medicine/45266197-dc4d-4f55-8586-3a06433de1c6_1707773801512.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","86493894-5949-408d-8a11-f56736901e07","b5a743b1-aba2-467a-a1e9-337cca05adee","Dayquil Severe Milti Sym 1oz","Vicks DayQuil Severe Cold & Flu","1 ct","1 oz bottle",NULL,"",NULL,"1 oz bottle",3.99,NULL,"323900042087","Personal Care",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Health/9a01cc15-99d4-408f-85bd-4521471fcd11.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","86489679-0c85-43f5-8928-039c8e8aaa63","d094c9cb-73f7-41bd-bfe6-1b470ab63a02","Def Certified 2.5 Gallon","Peak Blue Diesel Exhaust Fluid","2.5 gal","2.5 gal",NULL,"1 ct",NULL,"No Description",27.29,NULL,"610563252466","Automotive",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Automotive/d094c9cb-73f7-41bd-bfe6-1b470ab63a02_1698876375818.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","d8122d28-5e40-44b3-808d-e06a12580669","db2b9716-5ca7-452a-a02a-811923644c2b","Dentek Flossers","DenTek Triple Clean Floss Picks","1 ct","20 ct",NULL,"",NULL,"20 ct",2.29,NULL,"47701110805","Personal Care",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/6d74c667-3f3b-432a-b94f-505d0c9b2a77/Personal-Care/9b6a8c6e-0b62-48b3-a67a-42b13547e6c4_1700703970896.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","1d2cfaa0-ed9d-488c-a059-165b1575eef6","016630db-adc3-417e-883c-abd32a2e8196","Dentyne Ice Arctic","Dentyne Ice Arctic Chill Gum","1 ct","16 count",NULL,NULL,NULL,"16 count",2.29,NULL,"12546312417","Candy",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/be33882c-6f50-4d05-bfa0-a3e4ef416ba8_12546312417.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","6d59b3e6-17bb-41ff-84f5-3e429dad7217","1a3aefa9-e0f6-4e9a-a895-cf515585a84d","Dentyne Ice Peppermint","Dentyne Ice Peppermint Gum","1 ct","16 ct",NULL,"16 pcs",NULL,"16 ct",2.29,NULL,"12546312554","Candy",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/9f956fed-5552-4438-842a-80f6845e2d00_12546312554.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","72587b19-c163-4d83-94d3-11bf25ba3dcc","c5249963-3154-4aa2-9f5b-0143edbf595d","Deschutes Fresh Sqzd 6pk Can","Deschutes Fresh Squeezed IPA Beer - 6 Pack","12 oz","6 Pack -12 oz cans",NULL,"6",NULL,"6 Pack -12 oz cans",11.99,NULL,"763176120070","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/ad460d9e-218f-48f6-a0bf-903080d3a560.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","182a271b-84b2-418d-b4f5-bbd970defb4f","0f12ab1a-3e6a-42d5-b425-5456ab539609","Deschutes Frsh Haze 6pk Can","Deschutes Fresh Haze - 6 Pack","12 oz","6 Pack - 12 oz can",NULL,"6 Pack",NULL,"6 Pack - 12 oz can",11.99,NULL,"763176180043","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Alcohol/0f12ab1a-3e6a-42d5-b425-5456ab539609_1698778317169.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","6d7d7d6b-5b25-43e9-ba7a-3824746c576f","f0d0fd2d-af4b-4e41-a8f1-e3b344b9d98b","Deschutes Ryl Frsh Imp 19 2oz","Deschutes Royal Fresh Imperial IPA","19.2 oz","19.2 oz can",NULL,"",NULL,"19.2 oz can",3.49,NULL,"763176360193","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/231034f7-68f3-46e0-ac70-eb1571e33187.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","5cddc829-d817-45ec-a44b-ea89bbac2bc1","3cb857c5-c05c-413a-89f0-ab0cf069b291","Deschutes Seasonal 6 Pack Bottle","Deschutes Seasonal - 6 Pack","12 oz","6 Pack - 12 oz bottles",NULL,"6",NULL,"6 Pack - 12 oz bottles",11.49,NULL,"763176800064","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/c8d64301-1076-4e7e-a803-2f2b64b5583e.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","d0c05647-1810-49f0-90dd-b849641decbc","71a7c5b9-9c12-4101-87e9-0e448f04f595","Deschutes Symphonic Chrnc 19 2oz","Deschutes Symphonic Chronic IPA Beer","19.2 oz","19.2 oz can",NULL,"1",NULL,"19.2 oz can",3.49,NULL,"763176192190","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/11d106da-0067-49dd-8775-406a71e62fc4.webp}",True,True,"{Alcohol,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","d4554402-1e24-4189-8d8a-a40201d36520","b6953deb-46fb-4efc-938d-8bcaea12c288","Deschutes Trop Frsh 6pk Cn","Deschutes Tropical Fresh IPA Beer - 6 Pack","12 oz","6 Pack - 12 oz cans",NULL,"6",NULL,"6 Pack - 12 oz cans",11.99,NULL,"763176126126","Beer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Beer/89c56ea9-4a9e-4d54-88f0-b8d60cf6a278.webp}",True,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","c52332d7-f944-40bb-a491-6e1a73198b0e","77d56122-b780-410a-8fff-87f2c4bd6173","Devils Backbone Orange Smash","Devils Backbone Orange Smash","12 oz can","12 oz can","","","12 oz can","12 oz can",3.99,NULL,"857914008802","Seltzer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Seltzer/99da958a-79af-4e7c-a19e-57baeafda142.webp}",False,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","f3036d7a-9bb9-471d-8645-24f258a92689","914842fe-b9c7-4120-9e98-6e228f756f2f","Devils Backbone Orange Smash - 4 Pack","Devils Backbone Orange Smash - 4 Pack","4 Pack - 12 oz cans","4 Pack - 12 oz cans","4","4","4 Pack - 12 oz cans","4 Pack - 12 oz cans",14.49,NULL,"857914008819","Seltzer",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Seltzer/914842fe-b9c7-4120-9e98-6e228f756f2f_1698856692431.webp}",False,True,"{Certified,Alcohol}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","11b775e6-89ca-4612-a20d-3b1e029782f1","c716bd79-d5f4-412b-9acf-e6e12b4d5679","Dial Hand Sanitizer 7.5z","Dial Antibacterial Hand Santizer","1 ct","7.5 oz bottle",NULL,"1",NULL,"7.5 oz bottle",4.99,NULL,"23400015856","Personal Care",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Cleaning/c716bd79-d5f4-412b-9acf-e6e12b4d5679_1698857772058.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","905c8ce6-1cef-46ea-a547-1149ff0e00b4","f6c2e529-cd63-4606-ab1b-2808df2aa72f","Diet Dr Pepper","Dr Pepper Diet","20 oz","20 oz bottle",NULL,"",NULL,"20 oz bottle",2.79,NULL,"78000083408","Beverages",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/ae359fb1-c657-4b9a-80e3-1c56e12c0f68/Soda/47940741-546a-4cd3-ad0f-1589cf847c8e_1699392139768.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","9790d484-5b7c-4f91-82e5-5d29b623c508","9740fd19-6bfb-40aa-a018-f5b16f64d9b3","Diet Dr Pepper","Dr Pepper Diet","1 L","1 l bottle",NULL,"1",NULL,"1 l bottle",3.49,NULL,"78000083453","Beverages",NULL,"{https://go-upc.s3.amazonaws.com/images/14738252.jpeg}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","93f8b416-f527-4754-99c0-4fcdbd10fb3a","88715c04-5f59-4939-86d4-419d31cfbf52","Diet Pepsi","Pepsi Diet - 12 Pack","12 oz","12 Pack - 12 oz cans",NULL,"12",NULL,"12 Pack - 12 oz cans",9.49,NULL,"12000171864","Beverages",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Soda/1548a8f6-3a19-4540-a963-6f07fcb69428.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","58eb99af-8d75-4389-b311-e227af444c2d","92341790-eee5-474a-82d5-90ea03c6992d","Diet Pepsi","Pepsi Diet","1 L","1 l bottle",NULL,"1",NULL,"1 l bottle",3.49,NULL,"12000171758","Beverages",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Soda/92341790-eee5-474a-82d5-90ea03c6992d_1707243257700.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","81680024-f1e0-43d1-b8b7-58800d640206","4a42ef6a-623d-47d4-86dc-e203cd6fabcd","Diet Pepsi","Pepsi Diet","20 oz","20 oz bottle",NULL,"1",NULL,"20 oz bottle",2.79,NULL,"12000171741","Beverages",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Soda/4a42ef6a-623d-47d4-86dc-e203cd6fabcd_1707242252077.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","44657cba-ee27-4b63-ae7d-3c3d79e093c7","f7f51ea4-2511-432e-89da-2234240e78e2","Diet Pepsi","Pepsi Diet","2 L","2 l bottle",NULL,"",NULL,"2 l bottle",3.49,NULL,"12000171765","Beverages",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Soda/c653d09e-27dd-4954-b52f-ce20b1949a24.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","880fa65d-983b-4161-a713-32f205291d72","6b48d4de-f1c0-4a99-a2b9-b001624e5fc0","Digiorno Pepperroni Pizza","Digiorno Pepperoni Rising Crust","1 ct","27.5 oz",NULL,"",NULL,"27.5 oz",9.99,NULL,"71921962395","Grocery",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/d156a08b-b05e-45ae-ae55-aef03f5611a6.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","e348eb88-5396-46a2-a933-f910f07882ba","85840fdc-93c2-4a8a-b2de-ea7a1114434e","Digiorno Supreme Pizza","Digiorno Original Supreme Rising Crust Pizza","1 ct","31.4 oz",NULL,"",NULL,"31.4 oz",9.99,NULL,"71921949471","Grocery",NULL,"{https://menu-item-images-bucket.s3.amazonaws.com/c038763e-4dcb-4fd8-89b9-6f11f29436de_71921949471.png}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","34d61383-c9b8-40ce-9c76-122ee10f96c4","c33453f5-cd82-4ce3-8038-906fc9f9d313","Dinty Moore Beef Stew Bowl","Hormel Dinty Moore Beef Stew","9 oz","9 oz",NULL,"",NULL,"9 oz",6.49,NULL,"37600070607","Grocery",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/d5870744-8eec-4452-9b2a-9ce26055276f.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","31cd88ed-1c47-4f4f-96b8-4df1b6e38001","f93181df-b5b1-44e3-bfe4-db123ff9c707","Dole Mndrn Lt Syrp","Dole Fruit Cups Mandarin Oranges","1 ct","7 oz",NULL,"1",NULL,"7 oz",2.29,NULL,"38900742065","Grocery",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/a2627074-f37f-4a8f-8037-da893647f1de.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7f643984-103b-4b03-82da-8802066ac1c2","e0dddd13-ecc3-432c-a5b5-8c6bc1ad5072","Dole Pch Lt Syrp","Dole Sliced Peach In 100% Juice","1 ct","7 oz",NULL,"",NULL,"7 oz",2.29,NULL,"38900719661","Grocery",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/965e4338-da4c-4302-a2b7-644ac9327914.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","af841c20-94b8-4043-a753-e040be9dfdce","61be700a-5e73-443b-bad5-f354c8e2a3df","Domaine Chandon Brut 750ml","Chandon Brut 750/12","750 ml","Chandon Brut 750/12",NULL,"",NULL,NULL,25.49,NULL,"85155000013","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/61be700a-5e73-443b-bad5-f354c8e2a3df.webp}",True,True,"{Alcohol,Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7896b2be-36c5-4c76-a4e1-d54c92860f60","1f3b110b-0478-4eb6-8c66-46a099df9d66","Don Miguel G","Don Miguel Gascon Argentina Malbec Red Wine","750 ml","750 ml",NULL,"",NULL,"750 ml bottle",17.49,NULL,"85000016145","Wine",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Wine/1f3b110b-0478-4eb6-8c66-46a099df9d66.webp}",True,True,"{Alcohol,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","69de2fa7-8de1-4574-a2e4-4a9aa965511c","7e1495c4-1690-4703-9574-f942cf34fbaa","Dorito Cool Ranch Jala Dip","Doritos Cool Ranch Jalapeno Dip","1 ct","10 oz",NULL,"",NULL,"10 oz",5.09,NULL,"28400681070","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Grocery/945a8518-b4c4-4e99-a055-668810f0d5a9.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","fd5e9067-5a9a-4dae-b233-af1f7ec84af4","b8814514-96e6-4478-beb1-2cc745e07dd6","Doritos Clr Rnch","Doritos Cool Ranch Tortilla Chips","1 ct","2.75 oz",NULL,"1",NULL,"2.75 oz",2.69,NULL,"28400325042","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/b8814514-96e6-4478-beb1-2cc745e07dd6_1707246842655.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","71267e13-6eab-47a7-8a1b-fabf231904c2","aa250608-7afd-48ea-8fe5-8e4aa964299e","Doritos Cool Ranch","Doritos Party Size Cool Ranch","1 ct","14.5 oz",NULL,"",NULL,"14.5 oz",6.99,NULL,"28400517775","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/3d76d1f8-837c-4818-b87c-3f5a39abf5b5.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4bec6db7-f49e-4ac4-82d4-5768faddc9a1","8f7fa336-0131-4b98-ab82-f93f187247b9","Doritos Cool Ranch Mins Can","Doritos Cool Ranch Minis","1 ct","5.1 oz",NULL,"1",NULL,"5.1 oz",3.99,NULL,"28400700061","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/4bfe4e13-1920-487e-a2fb-da7c12a5e816.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","0f52374d-e807-4dca-b064-798819693b7e","6a7c7e63-cc9c-43a9-83a6-086cd7e16ed9","Doritos Cool Ranch Xl","Doritos Cool Ranch Tortilla Chips","1 ct","9.25 oz",NULL,"",NULL,"9.25 oz",5.99,NULL,"28400516310","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/ae359fb1-c657-4b9a-80e3-1c56e12c0f68/Snacks/11488ed0-4a70-48a9-9a98-df63f3421fb8_1699392158684.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","9e939cb6-de30-46bf-85c2-b7ca5c95be06","266f9d65-bda1-40c2-b871-cd416e4f29d2","Doritos Dinamita Fiery Lime","Doritos Corn Snacks, Dinamita Sticks, Tangy Fiery Lime 3 Oz","1 ct",NULL,NULL,NULL,NULL,"The DORITOS brand is all about boldness. If you’re up to the challenge, grab a bag of DORITOS tortilla chips and get ready to make some memories you won’t soon forget. It’s a bold experience in snacking and beyond.",2.69,NULL,"28400731423","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Corn/266f9d65-bda1-40c2-b871-cd416e4f29d2_1706184459081.webp}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","8603daf2-e9b1-4e3a-b921-c0b797b83fff","32585427-a515-4942-bb48-8e725ddf7cc5","Doritos Dinamita Flamin Ht","Doritos Dinamita Rolled Flavored Tortilla Chips Flamin' Hot Queso Flavored","1 ct","4 oz",NULL,"",NULL,"9.25 Oz",2.69,NULL,"28400681995","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/32585427-a515-4942-bb48-8e725ddf7cc5.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","4ce873f7-0a52-4025-85a7-b15538561cb5","d5d74b10-970b-463a-b511-0a3dee0f9225","Doritos Dinamita Ht Hny Mustard","Doritos Corn Snacks, Hot Honey Mustard, Sticks 3 Oz","1 ct",NULL,NULL,NULL,NULL,"The DORITOS brand is all about boldness. If you’re up to the challenge, grab a bag of DORITOS tortilla chips and get ready to make some memories you won’t soon forget. It’s a bold experience in snacking and beyond.",2.69,NULL,"28400731461","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Mustard/d5d74b10-970b-463a-b511-0a3dee0f9225_1706184432581.webp}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","fa7e56b1-e248-4e6e-84d4-82fa50e7c42c","1e871be9-ac10-4f3b-a35e-e488c120b606","Doritos Dinamita Snoky Chili","Doritos Corn Snacks, Smoky Chile Queso, Sticks 3 Oz","1 ct",NULL,NULL,NULL,NULL,"No description found.",2.69,NULL,"28400731447","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Corn/1e871be9-ac10-4f3b-a35e-e488c120b606_1706184432622.webp}",True,True,"{Enriched}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","8bd2a973-fde9-4d1f-bd21-48d9f74429ab","8bd1a941-0b0e-4687-a3ba-120912b6d635","Doritos Dinamita Stick","Doritos Dinamita Sticks Corn Snacks Smoky Chile Queso ","1 ct","9 oz",NULL,"1",NULL,"9 oz",5.99,NULL,"28400737470","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/8bd1a941-0b0e-4687-a3ba-120912b6d635_1707220007794.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","cf546471-aaf6-4bfb-b713-5f913d0e9c88","0cd8e90e-0b53-4809-a8e4-8fc898958e5f","Doritos Dinamita Stick Ht Hny Mstrd","Doritos Dinamita Sticks Corn Snacks Hot Honey Mustard","1 ct","9 oz",NULL,"1",NULL,"Doritos Dinamita Sticks Corn Snacks Hot Honey Mustard",5.99,NULL,"28400737937","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/0cd8e90e-0b53-4809-a8e4-8fc898958e5f_1707219832491.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","7d8d3be2-c1ed-4f4c-b50f-3698f3c54264","33fb944f-299f-4cd6-b9d8-51fe23a696a6","Doritos Dnmta Chile Lmn","Doritos Dinamita Chile Limon Flavored Rolled Tortilla Chips","1 ct","4 oz",NULL,"",NULL,"4 oz",2.69,NULL,"28400325172","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/f687124c-80a8-454a-89b3-fd05eac0e7c8/Snacks/762b534a-0c61-4897-b28e-dd9acd01ef40.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","ac24cbbc-5eb8-4283-9f30-f795710a70f3","a144b250-552c-4a56-bedc-885b1d658139","Doritos Dnmta Chli Limon Xl","Doritos Dinamita Chile Limon Tortilla Chips","1 ct","11.25 oz",NULL,"",NULL,"11.25 oz",5.99,NULL,"28400516655","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/302c6b28-3228-4445-b501-e1da28695904/Snacks/022b69e9-d9e0-4ece-a11f-16e56151807e.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","dd2ef5f7-2d9c-41f5-94d9-0df4327d34c9","95c6657c-28b9-4fb8-b954-73fcd9a60004","Doritos  Flamin' Hot Cool Ranch","Doritos Flamin Hot Cool Ranch","1 ct","9.25 oz",NULL,"",NULL,"9.25 oz",5.99,NULL,"28400688765","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/dc2b0241-8b01-45ed-9974-178ec7949f36/Snacks/90ae9559-36aa-453b-be0b-1273a908c307.webp}",True,True,"{Enriched,Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","c3be95ce-0cdd-4c53-b64b-cb859c27a46b","1dd80f36-9864-4030-98cd-7bb7f685dffd","Doritos  Flamin' Hot Cool Ranch","Doritos Flamin' Hot Cool Ranch","1 ct","2.75 oz",NULL,"",NULL,"2.75 oz",2.69,NULL,"28400688772","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/ae359fb1-c657-4b9a-80e3-1c56e12c0f68/Snacks/a961bb4b-661b-477f-b635-e785ce777e28_1699392160902.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","b110e9a4-281c-4345-a4fc-639bd8342f64","73269d9f-2ce8-4d18-a501-618a3c3f3041","Doritos Flamin Hot Limon Xl","Doritos Flamin' Hot Limon Tortilla Chips","1 ct","9.25 oz",NULL,"",NULL,"9.25 oz",5.99,NULL,"28400516662","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/546bbded-1f2d-4ed2-96f2-5bb458705a04.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","8e63d631-2982-455e-8fc5-71dbf36bf629","881a076f-04d7-4f74-a374-62ff466870a8","Doritos Flamin Hot Limon X-Xvl","Doritos Flamin' Hot Limon Tortilla Chips","1 ct","3.125 oz",NULL,"1",NULL,"3.125 oz",2.69,NULL,"28400306980","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/881a076f-04d7-4f74-a374-62ff466870a8_1707249723351.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","353692e9-e19f-4e70-8381-a83a17d500fb","5d4d0ed1-8a09-49ad-adae-3bcd5a1c06df","Doritos Flmn Ht Ncho","Doritos Tortilla Chips Flamin' Hot Nacho","1 ct","2.75 oz",NULL,"1",NULL,"2.75 oz",2.69,NULL,"28400325226","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/items/Snacks/5d4d0ed1-8a09-49ad-adae-3bcd5a1c06df_1707251077205.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","75ee6180-20fe-4a74-9dfa-d25a44b1c3b5","bd9c3af9-516a-4073-b383-17f3067bf7a8","Doritos Nacho Cheese","Doritos Party Size Nacho Cheese","1 ct","14.5 oz",NULL,"",NULL,"14.5 oz",6.99,NULL,"28400517799","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/b5ef52f6-9c58-41f0-84c1-32c7998078a2.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","462f8696-6542-4c18-8985-61cf1ab4746e","8a5fd9c0-3a6e-402c-88d7-be5632d25cfa","Doritos Nacho Ch Mins Can","Doritos Minis Nacho Cheese","1 ct","5.12 oz",NULL,"",NULL,"5.12 oz",3.99,NULL,"28400700016","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/28128e5b-f418-423f-8e56-7a5081ea15d3/Snacks/3e69ddcc-d268-414b-b63a-6888cbde20dc.webp}",True,True,"{Certified}"
"09f03ee1-68aa-43be-b88b-d1002df978f7","f162d689-41cf-4b52-98c1-408a17fd2ba0","af1219e2-b1b9-46fd-8f52-ff6b6c89da03","Doritos Nacho Chs Xl","Doritos Tortilla Chips Nacho Cheese","1 ct","9.25 oz",NULL,"",NULL,"9.25 oz",5.99,NULL,"28400516464","Snacks",NULL,"{https://lula-inventory-service-production.s3.amazonaws.com/images/ae359fb1-c657-4b9a-80e3-1c56e12c0f68/Snacks/0b6f3a0e-e006-464a-a3b5-036120379299_1699392160902.webp}",True,True,"{Certified}"
